,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
339,Basis zur Bildung der Tranchengröße,SG10,CCI,7059,Z37,,Basis zur Bildung derTranchengröße,X,Basis zur Bildung derTranchengröße
340,Basis zur Bildung der Tranchengröße,SG10,CCI,7037,ZD1,,Prozentual,X,Prozentual 
341,Daten der Tranche der beteiligten Marktrolle,SG8,,,,,,Soll [147],
342,Daten der Tranche der beteiligten Marktrolle,SG8,,,,,,Soll [147],
343,Daten der Tranche der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
344,Daten der Tranche der beteiligten Marktrolle,SG8,SEQ,1229,Z31,,Daten der Tranche derbeteiligten Marktrolle,X,Daten der Tranche derbeteiligten Marktrolle
345,Bilanzkreis,SG10,,,,,,Muss,
346,Bilanzkreis,SG10,,,,,,Muss,
347,Bilanzkreis,SG10,CCI,,,,,Muss [528],
348,Bilanzkreis,SG10,CCI,7059,Z19,,Bilanzkreis,X,Bilanzkreis
349,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
350,OBIS-Daten der Tranche,SG8,,,,,,Soll [147],
351,OBIS-Daten der Tranche,SG8,,,,,,Soll [147],
352,OBIS-Daten der Tranche,SG8,SEQ,,,,,Muss,
353,OBIS-Daten der Tranche,SG8,SEQ,1229,Z17,,OBIS-Daten der Tranche,X,OBIS-Daten der Tranche
354,Referenz auf die ID einer Tranche,SG8,,,,,,,
355,Referenz auf die ID einer Tranche,SG8,,,,,,Muss,
356,Referenz auf die ID einer Tranche,SG8,RFF,,,,,Muss,
357,Referenz auf die ID einer Tranche,SG8,RFF,1153,Z20,,Tranche,X,Tranche
358,Referenz auf die ID einer Tranche,SG8,RFF,1154,,,ID einer Tranche,X [950],
359,OBIS-Kennzahl der Tranche,SG8,,,,,,,
360,OBIS-Kennzahl der Tranche,SG8,,,,,,Muss [528],
361,OBIS-Kennzahl der Tranche,SG8,PIA,,,,,Muss [528],
362,OBIS-Kennzahl der Tranche,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
363,OBIS-Kennzahl der Tranche,SG8,PIA,7140,,,OBIS-Kennzahl der Tranche,X,
364,OBIS-Kennzahl der Tranche,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
365,OBIS Daten für Lieferant relevant,SG10,,,,,,Soll [147],
366,OBIS Daten für Lieferant relevant,SG10,,,,,,Soll [147],
367,OBIS Daten für Lieferant relevant,SG10,CCI,,,,,Muss [528],
368,OBIS Daten für Lieferant relevant,SG10,CCI,7037,ZA7,,LF,X,LF
369,Verwendungszweck der Werte,SG10,,,,,,,
370,Verwendungszweck der Werte,SG10,,,,,,Muss [528],
371,Verwendungszweck der Werte,SG10,CAV,,,,,Muss [528],
372,Verwendungszweck der Werte,SG10,CAV,7111,Z85,,Bilanzkreisabrechnung,X,Bilanzkreisabrechnung
373,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,,,,,,Soll [147],
374,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,,,,,,Soll [147],
375,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,CCI,,,,,Muss [528],
376,OBIS Daten für Übertragungsnetzbetreiber relevant,SG10,CCI,7037,ZA9,,ÜNB,X,ÜNB
377,Verwendungszweck der Werte,SG10,,,,,,,
378,Verwendungszweck der Werte,SG10,,,,,,Muss [528],
379,Verwendungszweck der Werte,SG10,CAV,,,,,Muss [528],
380,Verwendungszweck der Werte,SG10,CAV,7111,Z85,,Bilanzkreisabrechnung,X [1P0..1],Bilanzkreisabrechnung
381,OBIS-Daten der Tranche der beteiligten Marktrolle,SG8,,,,,,Soll [147],
382,OBIS-Daten der Tranche der beteiligten Marktrolle,SG8,,,,,,Soll [147],
383,OBIS-Daten der Tranche der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
384,OBIS-Daten der Tranche der beteiligten Marktrolle,SG8,SEQ,1229,Z32,,OBIS-Daten der Trancheder beteiligtenMarktrolle,X,OBIS-Daten der Trancheder beteiligtenMarktrolle
385,OBIS-Kennzahl der Tranche,SG8,,,,,,,
386,OBIS-Kennzahl der Tranche,SG8,,,,,,Muss [528],
387,OBIS-Kennzahl der Tranche,SG8,PIA,,,,,Muss [528],
388,OBIS-Kennzahl der Tranche,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
389,OBIS-Kennzahl der Tranche,SG8,PIA,7140,,,OBIS-Kennzahl der Tranche,X,
390,OBIS-Kennzahl der Tranche,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
391,Verwendungszweck der Werte,SG10,,,,,,Muss,
392,Verwendungszweck der Werte,SG10,,,,,,Muss,
393,Verwendungszweck der Werte,SG10,CCI,,,,,Muss,
394,Verwendungszweck der Werte,SG10,CCI,7059,Z27,,Verwendungszweck derWerte,X,Verwendungszweck derWerte
395,Verwendungszweck der Werte,SG10,,,,,,,
396,Verwendungszweck der Werte,SG10,,,,,,Muss [528],
397,Verwendungszweck der Werte,SG10,CAV,,,,,Muss [528],
398,Verwendungszweck der Werte,SG10,CAV,7111,Z85,,Bilanzkreisabrechnung,X,Bilanzkreisabrechnung
399,Profildaten (Strom),SG8,,,,,,Soll [147],
400,Profildaten (Strom),SG8,,,,,,Soll [147],
401,Profildaten (Strom),SG8,SEQ,,,,,Muss,
402,Profildaten (Strom),SG8,SEQ,1229,Z21,,Profildaten,X,Profildaten
403,Referenz auf die ID der Marktlokation,SG8,,,,,,,
404,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
405,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
406,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
407,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],
408,Normiertes Profil (Strom),SG10,,,,,,Soll [147],
409,Normiertes Profil (Strom),SG10,,,,,,Soll [147],
410,Normiertes Profil (Strom),SG10,CCI,,,,,Muss [528],
411,Normiertes Profil (Strom),SG10,CCI,7059,Z02,,Standardlastprofil,X,Standardlastprofil
412,Normiertes Profil (Strom),SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
413,Normiertes Profil (Strom),SG10,,,,,,,
414,Normiertes Profil (Strom),SG10,,,,,,Muss [528],
415,Normiertes Profil (Strom),SG10,CAV,,,,,Muss [528],
416,Normiertes Profil (Strom),SG10,CAV,7111,,,Code des Normierten Profils,X,
417,Profildaten der beteiligten Marktrolle,SG8,,,,,,Soll [147],
418,Profildaten der beteiligten Marktrolle,SG8,,,,,,Soll [147],
419,Profildaten der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
420,Profildaten der beteiligten Marktrolle,SG8,SEQ,1229,Z33,,Profildaten derbeteiligten Marktrolle,X,Profildaten derbeteiligten Marktrolle
421,Normiertes Profil (Strom),SG10,,,,,,Muss,
422,Normiertes Profil (Strom),SG10,,,,,,Muss,
423,Normiertes Profil (Strom),SG10,CCI,,,,,Muss [528],
424,Normiertes Profil (Strom),SG10,CCI,7059,Z02,,Standardlastprofil,X,Standardlastprofil
425,Normiertes Profil (Strom),SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
426,Normiertes Profil (Strom),SG10,,,,,,,
427,Normiertes Profil (Strom),SG10,,,,,,Muss [528],
428,Normiertes Profil (Strom),SG10,CAV,,,,,Muss [528],
429,Normiertes Profil (Strom),SG10,CAV,7111,,,Code des Normierten Profils(Strom),X,
430,Profilschardaten,SG8,,,,,,Soll [147],
431,Profilschardaten,SG8,,,,,,Soll [147],
432,Profilschardaten,SG8,SEQ,,,,,Muss,
433,Profilschardaten,SG8,SEQ,1229,Z08,,Profilschardaten,X,Profilschardaten
434,Referenz auf die ID der Marktlokation,SG8,,,,,,,
435,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
436,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
437,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
438,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],
439,Profilschar,SG10,,,,,,Soll [147],
440,Profilschar,SG10,,,,,,Soll [147],
441,Profilschar,SG10,CCI,,,,,Muss,
442,Profilschar,SG10,CCI,7037,Z12,,Profilschar,X,Profilschar
443,Profilschar,SG10,,,,,,,
444,Profilschar,SG10,,,,,,Muss [528],
445,Profilschar,SG10,CAV,,,,,Muss [528],
446,Profilschar,SG10,CAV,7111,,,Code der Profilschar,X,
447,Normiertes Profil,SG10,,,,,,Soll [147],
448,Normiertes Profil,SG10,,,,,,Soll [147],
449,Normiertes Profil,SG10,CCI,,,,,Muss [528],
450,Normiertes Profil,SG10,CCI,7059,Z03,,tagesparameterabhängiges Lastprofil,X,tagesparameterabhängiges Lastprofil
451,Normiertes Profil,SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
452,Normiertes Profil,SG10,,,,,,,
453,Normiertes Profil,SG10,,,,,,Muss [528],
454,Normiertes Profil,SG10,CAV,,,,,Muss [528],
455,Normiertes Profil,SG10,CAV,7111,,,Code des Normierten Profils(Strom),X,
456,Klimazone / Temperaturmessstelle,SG10,,,,,,Soll [147],
457,Klimazone / Temperaturmessstelle,SG10,,,,,,Soll [147],
458,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss [528],
459,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters,X,Messstelle desTagesparameters
460,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone /Temperaturmessstelle,X,
461,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X,
462,Klimazone / Temperaturmessstelle,SG10,CCI,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
463,Profilschardaten der beteiligten Marktrolle,SG8,,,,,,Soll [147],
464,Profilschardaten der beteiligten Marktrolle,SG8,,,,,,Soll [147],
465,Profilschardaten der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
466,Profilschardaten der beteiligten Marktrolle,SG8,SEQ,1229,Z34,,Profilschardaten derbeteiligten Marktrolle,X,Profilschardaten derbeteiligten Marktrolle
467,Profilschar,SG10,,,,,,Muss,
468,Profilschar,SG10,,,,,,Muss,
469,Profilschar,SG10,CCI,,,,,Muss,
470,Profilschar,SG10,CCI,7037,Z12,,Profilschar,X,Profilschar
471,Profilschar,SG10,,,,,,,
472,Profilschar,SG10,,,,,,Muss [528],
473,Profilschar,SG10,CAV,,,,,Muss [528],
474,Profilschar,SG10,CAV,7111,,,Code der Profilschar,X,
475,Normiertes Profil,SG10,,,,,,Soll [147],
476,Normiertes Profil,SG10,,,,,,Soll [147],
477,Normiertes Profil,SG10,CCI,,,,,Muss [528],
478,Normiertes Profil,SG10,CCI,7059,Z03,,tagesparameterabhängiges Lastprofil,X,tagesparameterabhängiges Lastprofil
479,Normiertes Profil,SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
480,Normiertes Profil,SG10,,,,,,,
481,Normiertes Profil,SG10,,,,,,Muss [528],
482,Normiertes Profil,SG10,CAV,,,,,Muss [528],
483,Normiertes Profil,SG10,CAV,7111,,,Code des Normierten Profils(Strom),X,
484,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
485,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
486,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss [528],
487,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter),X,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter)
488,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone/Temperaturmessstelle,X,
489,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X,
490,Klimazone / Temperaturmessstelle,SG10,CCI,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
491,Referenzprofildaten,SG8,,,,,,Soll [147],
492,Referenzprofildaten,SG8,,,,,,Soll [147],
493,Referenzprofildaten,SG8,SEQ,,,,,Muss,
494,Referenzprofildaten,SG8,SEQ,1229,Z38,,Referenzprofildaten,X,Referenzprofildaten
495,Referenz auf die ID der Marktlokation,SG8,,,,,,,
496,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
497,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
498,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
499,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],
500,Referenzprofil,SG10,,,,,,Soll [147],
501,Referenzprofil,SG10,,,,,,Soll [147],
502,Referenzprofil,SG10,CCI,,,,,Muss [528],
503,Referenzprofil,SG10,CCI,7059,Z05,,tagesparameterabhängiges Einspeiseprofil,X,tagesparameterabhängiges Einspeiseprofil
504,Referenzprofil,SG10,,,,,,,
505,Referenzprofil,SG10,,,,,,Muss [528],
506,Referenzprofil,SG10,CAV,,,,,Muss [528],
507,Referenzprofil,SG10,CAV,7111,,,Code des Referenzprofils,X,
508,Referenzprofildaten der beteiligten Marktrolle,SG8,,,,,,Soll [147],
509,Referenzprofildaten der beteiligten Marktrolle,SG8,,,,,,Soll [147],
510,Referenzprofildaten der beteiligten Marktrolle,SG8,SEQ,,,,,Muss,
511,Referenzprofildaten der beteiligten Marktrolle,SG8,SEQ,1229,Z39,,Referenzprofildaten derbeteiligten Marktrolle,X,Referenzprofildaten derbeteiligten Marktrolle
512,Referenzprofil,SG10,,,,,,Muss,
513,Referenzprofil,SG10,,,,,,Muss,
514,Referenzprofil,SG10,CCI,,,,,Muss,
515,Referenzprofil,SG10,CCI,7059,Z05,,tagesparameterabhängiges Einspeiseprofil,X,tagesparameterabhängiges Einspeiseprofil
516,Referenzprofil,SG10,,,,,,,
517,Referenzprofil,SG10,,,,,,Muss [528],
518,Referenzprofil,SG10,CAV,,,,,Muss [528],
519,Referenzprofil,SG10,CAV,7111,,,Code des Referenzprofils,X,
520,Nachrichten-Endesegment,,,,,,,Muss,
521,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
522,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
