,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
336,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
337,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
338,Mengenumwerterdaten,SG8,,,,,,Soll [130],
339,Mengenumwerterdaten,SG8,,,,,,Soll [130],
340,Mengenumwerterdaten,SG8,SEQ,,,,,Muss,
341,Mengenumwerterdaten,SG8,SEQ,1229,Z09,,Mengenumwerter-Daten,X,Mengenumwerter-Daten
342,Referenz auf die Gerätenummer,SG8,,,,,,,
343,Referenz auf die Gerätenummer,SG8,,,,,,Muss,
344,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss,
345,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X,Gerätenummer desZählers
346,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
347,Mengenumwerter,SG10,,,,,,Muss,
348,Mengenumwerter,SG10,,,,,,Muss,
349,Mengenumwerter,SG10,CCI,,,,,Muss,
350,Mengenumwerter,SG10,CCI,7037,Z64,,Mengenumwerter,X,Mengenumwerter
351,Identifikation / Nummer des Gerätes,SG10,,,,,,,
352,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
353,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
354,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
355,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
356,Mengenumwertertyp,SG10,,,,,,,
357,Mengenumwertertyp,SG10,,,,,,Muss,
358,Mengenumwertertyp,SG10,CAV,,,,,Muss,
359,Mengenumwertertyp,SG10,CAV,7111,DMU,,Dichtemengenumwerter,X,Dichtemengenumwerter
360,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss [2287]∨ [2353],
361,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss [2287]∨ [2353],
362,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,,,,,Muss,
363,OBIS-Daten der Zähleinrichtung / Mengenumwerter,SG8,SEQ,1229,Z20,,OBIS-Daten derZähleinrichtung,X,OBIS-Daten derZähleinrichtung
364,Referenz auf die Gerätenummer,SG8,,,,,,,
365,Referenz auf die Gerätenummer,SG8,,,,,,Muss [655],
366,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss [655],
367,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X [442],Gerätenummer desZählers
368,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
369,Referenz auf die ID einer Messlokation,SG8,,,,,,,
370,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
371,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
372,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
373,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
374,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,,
375,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,,,,,,Muss,
376,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,,,,,Muss,
377,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,4347,5,,Produktidentifikation,X,Produktidentifikation
378,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7140,,,OBIS-Kennzahl derZähleinrichtung,X [324],
379,OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
380,Wertegranularität,SG10,,,,,,Muss [274],
381,Wertegranularität,SG10,,,,,,Muss [274],
382,Wertegranularität,SG10,CCI,,,,,Muss,
383,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
384,Wertegranularität,SG10,,,,,,,
385,Wertegranularität,SG10,,,,,,Muss,
386,Wertegranularität,SG10,CAV,,,,,Muss,
387,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
388,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss [274],
389,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss [274],
390,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,,,,,Muss,
391,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7059,11,,Produkt,X,Produkt
392,Vor- und Nachkommastellen des Zählwerks,SG10,CCI,7037,Z33,,Vor- undNachkommastellen desZählwerkes,X,Vor- undNachkommastellen desZählwerkes
393,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,,
394,Vor- und Nachkommastellen des Zählwerks,SG10,,,,,,Muss,
395,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,,,,,Muss,
396,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Vorkommastelle,X,
397,Vor- und Nachkommastellen des Zählwerks,SG10,CAV,7110,,,Angabe der Nachkommastelle,X,
398,Bezeichnung des Zählwerks auf dem Gerät,SG10,,,,,,Muss [123]∧ [274],
399,Bezeichnung des Zählwerks auf dem Gerät,SG10,,,,,,Muss [123]∧ [274],
400,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,,,,,Muss,
401,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,7037,Z63,,Lokale Kennzeichnung zuKontrollzwecken,X,Lokale Kennzeichnung zuKontrollzwecken
402,Bezeichnung des Zählwerks auf dem Gerät,SG10,CCI,7036,,,Bezeichnung des Zählwerks aufdem Gerät,X,
403,Kommunikationseinrichtun gsdaten,SG8,,,,,,Muss [2119]Soll [130] ,
404,Kommunikationseinrichtun gsdaten,SG8,,,,,,Muss [2119]Soll [130] ,
405,Kommunikationseinrichtun gsdaten,SG8,SEQ,,,,,Muss,
406,Kommunikationseinrichtun gsdaten,SG8,SEQ,1229,Z05,,Kommunikationseinrichtungsdaten,X,Kommunikationseinrichtungsdaten
407,Referenz auf die Gerätenummer,SG8,,,,,,,
408,Referenz auf die Gerätenummer,SG8,,,,,,Muss,
409,Referenz auf die Gerätenummer,SG8,RFF,,,,,Muss,
410,Referenz auf die Gerätenummer,SG8,RFF,1153,MG,,Gerätenummer desZählers,X,Gerätenummer desZählers
411,Referenz auf die Gerätenummer,SG8,RFF,1154,,,Gerätenummer,X,
412,Kommunikationseinrichtun g,SG10,,,,,,Muss,
413,Kommunikationseinrichtun g,SG10,,,,,,Muss,
414,Kommunikationseinrichtun g,SG10,CCI,,,,,Muss,
415,Kommunikationseinrichtun g,SG10,CCI,7037,Z26,,Kommunikationseinrichtung,X,Kommunikationseinrichtung
416,Identifikation / Nummer des Gerätes,SG10,,,,,,,
417,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
418,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
419,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
420,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
421,Kommunikationseinrichtun gstyp,SG10,,,,,,,
422,Kommunikationseinrichtun gstyp,SG10,,,,,,Muss,
423,Kommunikationseinrichtun gstyp,SG10,CAV,,,,,Muss,
424,Kommunikationseinrichtun gstyp,SG10,CAV,7111,GSM,,GSM/GPRS/UMTS-Kom.-Einr.,X,GSM/GPRS/UMTS-Kom.-Einr.
425,Smartmeter-Gateway,SG8,,,,,,Soll [130],
426,Smartmeter-Gateway,SG8,,,,,,Soll [130],
427,Smartmeter-Gateway,SG8,SEQ,,,,,Muss,
428,Smartmeter-Gateway,SG8,SEQ,1229,Z13,,Smartmeter-Gateway,X,Smartmeter-Gateway
429,Smartmeter-Gateway,SG10,,,,,,Muss,
430,Smartmeter-Gateway,SG10,,,,,,Muss,
431,Smartmeter-Gateway,SG10,CCI,,,,,Muss,
432,Smartmeter-Gateway,SG10,CCI,7037,Z75,,Smartmeter-Gateway,X,Smartmeter-Gateway
433,Identifikation / Nummer des Gerätes,SG10,,,,,,,
434,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
435,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
436,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
437,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X [952],
438,Lastprofildaten,SG8,,,,,,Muss [106],
439,Lastprofildaten,SG8,,,,,,Muss [106],
440,Lastprofildaten,SG8,SEQ,,,,,Muss,
441,Lastprofildaten,SG8,SEQ,1229,Z35,,Lastprofildaten,X,Lastprofildaten
442,Lastprofil,SG10,,,,,,Muss,
443,Lastprofil,SG10,,,,,,Muss,
444,Lastprofil,SG10,CCI,,,,,Muss,
445,Lastprofil,SG10,CCI,7059,Z12,,Lastprofil,X,Lastprofil
446,Lastprofil,SG10,CCI,7037,E01,,synthetisches Verfahren,X,synthetisches Verfahren
447,Lastprofil,SG10,,,,,,,
448,Lastprofil,SG10,,,,,,Muss,
449,Lastprofil,SG10,CAV,,,,,Muss,
450,Lastprofil,SG10,CAV,7111,,,Code des Lastprofils,X,
451,Lastprofil,SG10,CAV,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
452,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
453,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
454,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,
455,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter),X,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter)
456,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone /Temperaturmessstelle,X,
457,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X [58],
458,Klimazone / Temperaturmessstelle,SG10,CCI,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,Vergeben vom Händler(hier Netzbetreiber)
459,Kunde des Lieferanten,SG12,,,,,,Muss [203]Soll [165],
460,Kunde des Lieferanten,SG12,,,,,,Muss [203]Soll [165],
461,Kunde des Lieferanten,SG12,NAD,,,,,Muss,
462,Kunde des Lieferanten,SG12,NAD,3035,Z09,,Kunde des LF,X,Kunde des LF
463,Kunde des Lieferanten,SG12,NAD,3036,,,Name,X,
464,Kunde des Lieferanten,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
465,Korrespondenzanschrift des Kunden des Lieferanten,SG12,,,,,,Muss [213],
466,Korrespondenzanschrift des Kunden des Lieferanten,SG12,,,,,,Muss [213],
467,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,,,,,Muss,
468,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3035,Z04,,Korrespondenzanschriftdes Kunden des LF,X,Korrespondenzanschriftdes Kunden des LF
469,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3036,,,Name,X,
470,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
471,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
472,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3164,,,Ort,X,
473,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
474,Korrespondenzanschrift des Kunden des Lieferanten,SG12,NAD,3207,,,"Ländername, Code",X,
475,Kunde des Netzbetreibers,SG12,,,,,,,
476,Kunde des Netzbetreibers,SG12,,,,,,,
477,Kunde des Netzbetreibers,SG12,NAD,,,,,,
478,Kunde des Netzbetreibers,SG12,NAD,3035,Z25,,Kunde des NB,,Kunde des NB
479,Kunde des Netzbetreibers,SG12,NAD,3036,,,Name,,
480,Kunde des Netzbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
481,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,,,,,,,
482,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,,,,,,,
483,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,,,,,,
484,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3035,Z26,,Korrespondenzanschriftdes Kunden des NB,,Korrespondenzanschriftdes Kunden des NB
485,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3036,,,Name,,
486,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
487,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
488,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3164,,,Ort,,
489,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3251,,,Postleitzahl,,
490,Korrespondenzanschrift des Kunde des Netzbetreibers,SG12,NAD,3207,,,"Ländername, Code",,
491,Netzanschlusseigentümer,SG12,,,,,,,
492,Netzanschlusseigentümer,SG12,,,,,,,
493,Netzanschlusseigentümer,SG12,NAD,,,,,,
494,Netzanschlusseigentümer,SG12,NAD,3035,EO,,Netzanschlusseigentümer,,Netzanschlusseigentümer
495,Netzanschlusseigentümer,SG12,NAD,3036,,,Name,,
496,Netzanschlusseigentümer,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
497,Netzanschlusseigentümer,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
498,Netzanschlusseigentümer,SG12,NAD,3164,,,Ort,,
499,Netzanschlusseigentümer,SG12,NAD,3251,,,Postleitzahl,,
500,Netzanschlusseigentümer,SG12,NAD,3207,,,"Ländername, Code",,
501,Hausverwalter,SG12,,,,,,,
502,Hausverwalter,SG12,,,,,,,
503,Hausverwalter,SG12,NAD,,,,,,
504,Hausverwalter,SG12,NAD,3035,DDO,,Location manager,,Location manager
505,Hausverwalter,SG12,NAD,3036,,,Name,,
506,Hausverwalter,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,,Struktur vonPersonennamen
507,Hausverwalter,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,,
508,Hausverwalter,SG12,NAD,3164,,,Ort,,
509,Hausverwalter,SG12,NAD,3251,,,Postleitzahl,,
510,Hausverwalter,SG12,NAD,3207,,,"Ländername, Code",,
511,Marktlokationsanschrift,SG12,,,,,,Muss,
512,Marktlokationsanschrift,SG12,,,,,,Muss,
513,Marktlokationsanschrift,SG12,NAD,,,,,Muss,
514,Marktlokationsanschrift,SG12,NAD,3035,DP,,Lieferanschrift,X,Lieferanschrift
515,Marktlokationsanschrift,SG12,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
516,Marktlokationsanschrift,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,S [166]M [212],
517,Marktlokationsanschrift,SG12,NAD,3164,,,Ort,X,
518,Marktlokationsanschrift,SG12,NAD,3251,,,Postleitzahl,X,
519,Marktlokationsanschrift,SG12,NAD,3207,,,"Ländername, Code",X,
520,Name und Adresse für die Ablesekarte,SG12,,,,,,Muss [213],
521,Name und Adresse für die Ablesekarte,SG12,,,,,,Muss [213],
522,Name und Adresse für die Ablesekarte,SG12,NAD,,,,,Muss,
523,Name und Adresse für die Ablesekarte,SG12,NAD,3035,Z05,,Name und Adresse fürdie Ablesekarte,X,Name und Adresse fürdie Ablesekarte
524,Name und Adresse für die Ablesekarte,SG12,NAD,3036,,,Name,X,
525,Name und Adresse für die Ablesekarte,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
526,Name und Adresse für die Ablesekarte,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
527,Name und Adresse für die Ablesekarte,SG12,NAD,3164,,,Ort,X,
528,Name und Adresse für die Ablesekarte,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
529,Name und Adresse für die Ablesekarte,SG12,NAD,3207,,,"Ländername, Code",X,
530,Referenz auf die ID einer Messlokation,SG12,,,,,,,
531,Referenz auf die ID einer Messlokation,SG12,,,,,,Muss,
532,Referenz auf die ID einer Messlokation,SG12,RFF,,,,,Muss,
533,Referenz auf die ID einer Messlokation,SG12,RFF,1153,Z19,,Messlokation,X,Messlokation
534,Referenz auf die ID einer Messlokation,SG12,RFF,1154,,,ID einer Messlokation,X [951],
535,Nachrichten-Endesegment,,,,,,,Muss,
536,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
537,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
