,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
342,Messlokationsadresse,SG12,NAD,3251,,,Postleitzahl,X,
343,Messlokationsadresse,SG12,NAD,3207,,,"Ländername, Code",X,
344,Name und Adresse für die Ablesekarte,SG12,,,,,,Muss [599],
345,Name und Adresse für die Ablesekarte,SG12,,,,,,Muss [599],
346,Name und Adresse für die Ablesekarte,SG12,NAD,,,,,Muss,
347,Name und Adresse für die Ablesekarte,SG12,NAD,3035,Z05,,Name und Adresse fürdie Ablesekarte,X,Name und Adresse fürdie Ablesekarte
348,Name und Adresse für die Ablesekarte,SG12,NAD,3036,,,Name,X,
349,Name und Adresse für die Ablesekarte,SG12,NAD,3045,Z01,,Struktur vonPersonennamen,X,Struktur vonPersonennamen
350,Name und Adresse für die Ablesekarte,SG12,NAD,3042,,,Straße und Hausnummer oderPostfach,X,
351,Name und Adresse für die Ablesekarte,SG12,NAD,3164,,,Ort,X,
352,Name und Adresse für die Ablesekarte,SG12,NAD,3251,,,Postleitzahl,M [268]S [166],
353,Name und Adresse für die Ablesekarte,SG12,NAD,3207,,,"Ländername, Code",X,
354,Referenz auf die ID einer Messlokation,SG12,,,,,,,
355,Referenz auf die ID einer Messlokation,SG12,,,,,,Muss,
356,Referenz auf die ID einer Messlokation,SG12,RFF,,,,,Muss,
357,Referenz auf die ID einer Messlokation,SG12,RFF,1153,Z19,,Messlokation,X,Messlokation
358,Referenz auf die ID einer Messlokation,SG12,RFF,1154,,,ID einer Messlokation,X [951],
359,Nachrichten-Endesegment,,,,,,,Muss,
360,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einer,X,
361,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
